url,id,name
https://www.nba.com/player/1630288/jeff-dowtin-jr/,1630288,Jeff Dowtin Jr/
https://www.nba.com/player/1628408/pj-dozier/,1628408,Pj Dozier/
https://www.nba.com/player/203083/andre-drummond/,203083,Andre Drummond/
https://www.nba.com/player/1630537/chris-duarte/,1630537,Chris Duarte/
https://www.nba.com/player/1642505/alex-ducas/,1642505,Alex Ducas/
https://www.nba.com/player/1630561/david-duke-jr/,1630561,David Duke Jr/
https://www.nba.com/player/1627739/kris-dunn/,1627739,Kris Dunn/
https://www.nba.com/player/1642346/ryan-dunn/,1642346,Ryan Dunn/
https://www.nba.com/player/201142/kevin-durant/,201142,Kevin Durant/
https://www.nba.com/player/1631105/jalen-duren/,1631105,Jalen Duren/
https://www.nba.com/player/1631106/tari-eason/,1631106,Tari Eason/
https://www.nba.com/player/1641744/zach-edey/,1641744,Zach Edey/
https://www.nba.com/player/1630162/anthony-edwards/,1630162,Anthony Edwards/
https://www.nba.com/player/1642399/jesse-edwards/,1642399,Jesse Edwards/
https://www.nba.com/player/1642348/justin-edwards/,1642348,Justin Edwards/
https://www.nba.com/player/1630556/kessler-edwards/,1630556,Kessler Edwards/
https://www.nba.com/player/1642407/boogie-ellis/,1642407,Boogie Ellis/
https://www.nba.com/player/1631165/keon-ellis/,1631165,Keon Ellis/
https://www.nba.com/player/203954/joel-embiid/,203954,Joel Embiid/
https://www.nba.com/player/1642400/tristan-enaruna/,1642400,Tristan Enaruna/
https://www.nba.com/player/1642401/aaron-estrada/,1642401,Aaron Estrada/
https://www.nba.com/player/1629234/drew-eubanks/,1629234,Drew Eubanks/
https://www.nba.com/player/1641787/tosan-evbuomwan/,1641787,Tosan Evbuomwan/
https://www.nba.com/player/203957/dante-exum/,203957,Dante Exum/
https://www.nba.com/player/1628981/bruno-fernando/,1628981,Bruno Fernando/
https://www.nba.com/player/1642499/max-fiedler/,1642499,Max Fiedler/
https://www.nba.com/player/1642271/kyle-filipowski/,1642271,Kyle Filipowski/
https://www.nba.com/player/1627827/dorian-finney-smith/,1627827,Dorian Finney Smith/
https://www.nba.com/player/1641745/adam-flagler/,1641745,Adam Flagler/
https://www.nba.com/player/1642280/trentyn-flowers/,1642280,Trentyn Flowers/
https://www.nba.com/player/1630201/malachi-flynn/,1630201,Malachi Flynn/
https://www.nba.com/player/1631323/simone-fontecchio/,1631323,Simone Fontecchio/
https://www.nba.com/player/1628368/deaaron-fox/,1628368,Deaaron Fox/
https://www.nba.com/player/1642402/enrique-freeman/,1642402,Enrique Freeman/
https://www.nba.com/player/1642277/johnny-furphy/,1642277,Johnny Furphy/
https://www.nba.com/player/1629655/daniel-gafford/,1629655,Daniel Gafford/
https://www.nba.com/player/1629636/darius-garland/,1629636,Darius Garland/
https://www.nba.com/player/1630568/luka-garza/,1630568,Luka Garza/
https://www.nba.com/player/1641718/keyonte-george/,1641718,Keyonte George/
https://www.nba.com/player/1642273/kyshawn-george/,1642273,Kyshawn George/
https://www.nba.com/player/202331/paul-george/,202331,Paul George/
https://www.nba.com/player/201959/taj-gibson/,201959,Taj Gibson/
